,ALL.1,ALL.2,ALL.3,ALL.4,ALL.5,ALL.6,ALL.7,ALL.8,ALL.9,ALL.10,ALL.11,ALL.12,ALL.13,ALL.14,ALL.15,ALL.16,ALL.17,ALL.18,ALL.19,ALL.20,AML.1,AML.2,AML.3,AML.4,AML.5,AML.6,AML.7,AML.8,AML.9,AML.10,AML.11,AML.12,AML.13,AML.14,AML.15,AML.16,AML.17,AML.18,AML.19,AML.20,CLL.1,CLL.2,CLL.3,CLL.4,CLL.5,CLL.6,CLL.7,CLL.8,CLL.9,CLL.10,CLL.11,CLL.12,CLL.13,CLL.14,CLL.15,CLL.16,CLL.17,CLL.18,CLL.19,CLL.20
g246,6.246339798018073,7.791569565040621,6.498956429079022,6.0639781140951365,7.772035966827529,2.7022003347214247,5.297802886251282,6.084727136091136,5.894340667629726,5.509001999334734,5.864585721855076,5.536208054433382,3.918189479328062,5.265601199674999,7.21185473541336,5.291794934630625,5.374014285122632,5.000880531500928,4.924449897069543,4.590487005270377,4.961589735335488,7.357648702162981,4.982344961460938,5.523757393412071,5.2459543344380135,4.676278968585074,6.458634069289259,4.874525821699345,4.635175702457768,6.336461499607994,6.476553421018089,4.461190984546511,4.473134069272475,5.800030817762887,5.902594583229417,5.898776903249196,5.098301800575245,4.895820372876591,6.033844251520461,5.722834590323752,4.452803039829573,6.783765914232687,4.803488465071822,6.218180235033219,6.483375887811994,6.177266047174567,5.307496605054538,4.326462974101144,6.632734491884129,4.031572390136159,7.798276005699757,6.299627723635878,5.769121741217488,6.249549935928145,6.032317461887553,3.541661505954865,6.057726282880307,4.27250335267068,7.75053528288465,7.09902885728518
g247,4.729322259722448,5.843203269196218,8.414390685918708,6.82409969149349,6.5473158696255815,6.724126062895623,4.266769995460077,6.056041537815083,7.4000256971303084,5.800520838039554,5.4615440785464955,5.559703147744409,5.480734149797859,4.471015136275537,6.270598952018499,5.965503284827681,5.967497054332281,5.924377652910573,6.771365794380043,7.372310922434774,6.782405885540216,4.804576030839851,6.199081803410119,4.156916858057753,5.950841516756633,5.418662194365897,5.884421738909322,5.672514129779534,7.084971466157916,4.353654766037683,5.003275306878026,6.529796441506754,5.726313584907596,6.923124546622505,6.399796574003724,5.586107610844777,4.215838006452656,4.813616429672685,6.642160204238654,4.792592363382622,5.738132808283517,4.486787107295544,5.487865448748089,7.40593471844627,6.652316226811857,4.706575912006393,6.523820860332209,5.891400594962103,5.186531910604587,4.8709138749179814,6.44093307367446,5.508269612765008,5.338609617756845,6.281507207459082,6.19321412181898,6.34416038262616,6.390292525128865,6.3065819202887585,4.729273289085184,6.001556457509808
g248,5.561122143540864,8.464343145255764,4.954450084544634,4.9163430364590495,6.073838152498283,5.866494594444738,5.588481076877579,7.579708274988034,5.536511848102535,6.209231702246888,5.8029659357020185,6.035669861614024,5.625795311198352,5.828234570857578,6.095749623755588,6.637367101564684,6.080154184453271,6.34407241630479,8.689809188969281,6.437298451743471,7.7915740984511626,5.634903206195248,5.413430552055313,5.868116642637556,4.993504659968816,4.900036780318244,6.187538201708553,5.330864768650044,7.554833476708586,6.054958638328132,6.663725481957241,5.872078016918103,6.4587572291791675,7.123780967729404,6.379947239806091,5.405712261724159,4.522765707704064,6.288374979842937,6.552705024353188,5.526848978053785,4.538564625762518,5.603713057858444,3.3186417543006765,5.558251421059234,4.632970077585453,6.539098690111955,6.8594475235291235,4.335766313842912,5.945958136677141,3.636952178467161,5.898638135701519,7.38197302412283,6.932055680372372,7.285258230689893,5.077715863587964,5.016448444712018,6.133013743680375,6.240299906454596,5.197831757640797,7.091788011784439
g249,6.106757649527463,5.670921698195125,7.268938911975459,4.776999340101122,6.333878953001667,6.3293399222190505,4.695391358112317,5.825170353250076,6.337374099540355,6.292900602740142,7.165025084667468,5.3258899091922975,4.422676751565256,5.44939224622739,5.955798461799778,6.034914454315326,7.117963134098886,5.942813507106229,7.825748593261618,5.069072316916369,9.25838330253577,9.601310517118074,10.366689225032648,9.58591946300269,10.586025394643787,10.9840946530286,8.71553087681262,7.949678725863764,8.763061021352117,9.596832676259295,9.836158051823988,10.256529205077024,9.481561843294209,9.247768482071233,7.130236432358989,9.344736785545331,10.658997835374318,9.581537582162998,9.53508008418608,8.193757330067063,9.065698814710684,9.67327642649016,8.727233053311764,7.135776642432634,8.550906709598635,9.93407901395872,8.633078686844268,9.132503623566198,8.802315135319544,8.768432449915167,10.134250677898185,6.935029150090981,8.991655296087348,8.022798619788421,8.998966763263015,6.489071929770409,8.93475424872703,9.8926816513614,8.207724087124646,8.799519317709777
g250,5.804780288290395,6.506505678802105,5.093441985552236,7.936769595586247,6.406155748689003,5.099698276166571,7.187046162917108,7.001236053123227,6.319446470933259,6.266444094091351,5.770674556908383,5.510023681370486,5.941582016550742,4.681711312665293,5.449258697796188,5.265446733456026,6.438661762881925,4.298371554467362,4.612358192278397,8.584378105446595,6.839321621866456,6.74569998266567,5.256029824827328,6.357459773339091,6.784923477022331,5.374868069210193,7.655231146926875,6.513461243560526,5.500737357983416,7.225466267899937,4.539115696717154,5.071070712582794,5.577905450398413,7.162948615231762,6.534662066019844,7.119146245720975,5.474949305075504,4.670064104630813,7.6586707176454425,4.430801327405349,8.336346181359803,6.569907106456086,5.3798051432465215,5.60916439117113,6.977428900245269,6.75431233960152,3.9304385111676385,5.0874743967090685,5.555210047784339,6.864600105555373,6.2059108598435655,6.989617720430234,7.124673043158859,6.379980933260621,5.309577300874132,6.2382337018895155,5.27087947347519,6.480657981083786,5.73922206770198,5.010861184244032
g251,7.102656907256006,6.207002270226097,5.952429194018787,6.569872061816262,7.257092547773851,6.28802024454781,4.76045034825857,4.051574157226218,6.226713984196348,6.074041640672945,4.618978774155313,4.816159803837316,5.498847639057987,7.353034779404511,5.893871393430806,6.7991152718007655,5.392885207906613,7.585665947427457,5.96916960935014,3.9634891971314627,8.398242580648086,4.579410061796046,6.5278366104765135,7.253400266223735,6.28375249417486,7.768683640439401,4.68896307599502,6.37547400631519,5.819325511488468,6.823609649020233,5.13645218415244,5.6901070989213585,6.39805430440519,5.752310246318864,4.398597921894549,5.778532451806892,7.146314789013161,5.2834986480033646,6.351723419084562,5.550458735308539,6.967752128592546,6.346485783501337,6.463793410947572,7.251045222739063,6.332259072716612,4.636802360231919,6.216255379565538,5.069001343765102,6.456499605383907,5.2702741272562745,7.113447898763068,5.268759399442775,4.538732197971187,6.034998395115192,5.451002627474676,5.146340963774532,7.106315988891353,5.349679977754769,5.672388060575412,6.605741395392728
g252,10.096764397185236,9.324929615879,10.134675600753434,8.944364139464252,7.850900303347082,10.020845065128494,8.511220556998111,9.983758060602515,9.388236534585939,9.956978931290035,9.444822537819503,9.419879642085672,8.875995038523058,8.868718863707194,8.255828270610731,11.27050880412734,9.25316510185798,10.12322514781957,9.650165021205078,11.777163984912082,5.333244527867882,5.558905524488668,6.959704648369192,4.471853728394883,5.62607573917493,4.884753649282092,5.737156440390386,4.6387110321268565,6.952032011697486,5.759940398746368,6.7823607928103815,6.516828712934195,6.941666692056772,5.431429574615411,6.206156205175532,7.956923051970397,6.280276694681249,6.206109171401672,6.97242759486366,6.149711269709827,7.22852292669911,6.07264049939472,6.308340029940656,5.8332857193868595,5.918770447845602,7.1641185056454,5.813995538964252,6.800897934541785,6.211950990997812,5.8271456399344705,5.406579259828911,6.123308005541506,4.947042658300224,7.727549560447739,7.8709926982886405,4.7906425378543585,7.319127874467689,7.350686259219871,5.712877811944668,6.5591175838523315
g253,6.343804156531108,4.257098499437033,5.186051967205042,6.1244736842226075,5.081768712936865,7.975356892857046,6.0226450595563765,5.164983515438816,8.24684958061945,4.715464411172852,5.691840411093249,8.221705052549309,7.290820653079168,5.340020967850468,6.764232381028048,7.865450581648058,6.594710316102695,6.503869204280359,8.636473599477902,5.469631450590206,7.166526395220148,5.579534217809932,6.259864334259507,7.219001653435393,5.571380439914328,5.787531639096152,7.339406640319721,6.076970682816868,7.20646441264695,7.142570945757139,5.665475959943371,7.981696372861527,6.74253700441671,6.608559440514162,4.576751076006538,5.178259724814692,7.42658350532608,5.085030085431592,6.246857797615202,4.770131693457088,5.401664796290906,5.2659515722006836,7.177841339155301,5.6275943571305165,6.228585803100081,4.985568583223852,4.253442709382008,5.8721283724015985,6.887801520290375,5.987696330597815,5.89452589643953,6.31969415595858,7.6223055503982104,4.569114169609528,5.768520256820125,4.894641374620172,6.566430317708459,5.221116857578164,7.994817096757619,4.448349119113747
g254,6.243682123870984,6.0828733999258455,5.345389230641595,6.118751651173206,7.019923053823845,6.253376951936303,6.78351555848301,5.788071815828469,5.865461441100147,5.997335242834466,5.222808840695472,5.314693097005103,7.323975388242497,5.996466238771471,5.796712104599887,5.481640668377636,7.185260868650581,6.576547612259331,4.949378531777795,5.292640253459918,4.956167455412939,4.658693227788539,7.093438147891989,7.670819014046977,6.056189590649446,7.757353208451411,5.534782816001587,6.277757064663339,5.876724239858256,6.600519476342734,6.9350518127762655,6.525558338162719,5.260886178220113,4.662594842244591,7.912476629991351,6.515363024435086,6.040741601155849,7.7305961435139094,5.890846497449805,6.898383204198969,5.540330408169779,6.560005535488319,6.035346675738529,7.12260630585975,6.687799944030978,6.808194840025109,7.537880965156107,7.568129985067272,6.548256261289724,6.713968121883765,5.6617854599869215,4.485635506637989,6.306331364045452,5.5713490685665885,4.830903149431116,5.366794758158091,4.9371109194909195,5.050491849954942,4.827603749014813,7.538786913983127
g255,3.6422349642392415,5.878670511321274,5.249733963244774,7.162216326466056,5.951928657965096,7.322586811867224,4.271704679319721,7.376557004704349,5.885418506102818,4.939564966394192,5.090020280698943,6.274211827564789,5.389873690950041,5.864732293866209,6.756753885107294,6.699916716391769,6.7375601689055,6.234823644938266,6.112125820021566,6.623274277035991,7.608076179289714,5.268052527146998,6.109305951071519,6.101343931605204,4.124377851450286,7.790547771467755,4.924665085343817,4.677155894200752,5.796314215031144,6.560498377204019,5.278457266046341,4.415757160752074,6.040812011927776,7.412527503569037,4.324406759057991,8.10327851462801,6.890804195114742,5.869120591417179,5.929221129771718,4.301422660030183,6.061556550345653,6.0815572559730215,5.698184683792589,5.8365792524390745,6.625652271285185,4.522406871144563,4.79042082565769,5.844677221122863,6.160938951664538,6.647350750847207,7.745895575997634,6.806962462155109,5.541594820041287,4.402814515412089,5.656511365109305,6.949012460716159,4.535326003848943,5.094008658898385,6.285791971156136,5.722099239516044
g256,6.443336734800492,6.71173434717184,6.677708629530888,7.475558707925134,7.103814550332791,7.084113348065096,5.73719805338142,6.329917182053882,7.214677623157227,5.80940191783186,7.732071265486166,5.838787482788188,6.259578757116818,4.890317715049781,5.81468512809668,6.952914446136361,6.399545272287726,6.155655666441215,6.501778620579246,6.1860914159817355,5.744063509543509,5.847701870153632,5.596642750467166,7.120534869385487,5.473635965912746,5.150181010937056,6.004712635280935,6.536815174709387,6.018324798129595,5.200671971808046,8.658005989462326,5.870095088915212,5.562359275327719,7.394235169174238,4.796940607094056,4.124602100610817,6.331173277636251,7.747840343641631,8.29536955157775,6.144529876057464,8.732858538828282,7.845767468469183,9.063362598849587,10.055888060105303,9.109017055030893,7.775855754193007,8.00770221020453,8.237272613817927,8.35541342013089,8.269403269410791,8.916348592342686,9.700093369136663,8.72831767885977,8.309573534113365,9.443535899859139,10.531846673040313,8.09386325172996,7.958932896055988,8.329065344442752,7.401171592453328
g257,4.499436225416332,6.725765638460168,5.390752488310177,5.34979418416202,6.551454633439015,5.668652649241818,6.608462334330081,6.385967055886924,7.731329486065031,4.7220310367605185,5.550816401540297,5.876387829968568,7.539375863172823,6.047454148475973,5.3299386108200215,7.166054159581627,6.724570083717757,5.541316630858632,5.734855423445032,5.950580371497755,4.5829657336184875,5.670429153261021,6.407378933957055,5.151489968432208,4.779063409023827,6.958869284451263,4.117386537654693,5.880968468317215,7.179005891306616,6.446178083076194,7.2457272361122005,7.358554793364909,5.357417345489513,6.108523934992172,6.076487432441553,4.941859771885435,5.127858887812112,5.349393331888362,7.192910208980782,4.059916600117589,9.267237741919404,9.426173802271741,7.615032406071147,8.642270749567931,6.825774827042287,9.448653342588386,7.3508932922336685,8.647780891196797,9.47132937708434,9.630946530628439,8.773589728270103,9.372831011033849,9.820635694000213,10.139936319857448,8.86620100984122,9.595249418822297,8.59544508420444,8.48894449932832,8.05197561005653,8.76701014308706
g258,6.903223641720195,5.365236949985392,6.915213466491949,3.322104693009802,6.044675667396603,4.946740351476132,5.867265433404666,5.933949590540406,5.875190974171889,5.9380635998967355,6.484829061788686,5.231766497436458,8.05126259952507,5.7214077204499825,7.320588526047964,5.201082593286022,5.213645327424502,5.054795248702575,6.276429916985203,6.064935560760769,5.183618411092452,6.157923996065002,6.099730393729185,5.978696228647767,5.922904222897857,6.366119972529454,5.544311681186575,5.139362140043908,5.262190979402059,5.203001078557096,5.9423183215186555,6.022045389333488,8.201170242437286,7.14135528648202,7.123324881871963,7.14070556638603,7.257494082177767,6.346238420512821,7.062668453623283,6.525627320396381,5.7210972579529535,4.6456919407575485,5.580825660429971,5.165410972482839,6.03512269536359,3.9527128640419003,7.519574034952607,5.790556024716646,6.160169838084896,7.854920601359398,5.7478184383922555,5.7489989207493775,6.2990811742895145,5.447061488947537,6.6146784948629085,7.0219669204868165,5.004694743808591,6.480829824711397,4.9249793293763195,4.9686049590660515
g259,6.164586765238995,5.5706642387829,6.804390871027398,5.972021260263001,6.224775814411082,5.633606748171798,6.700400122087663,3.8038940677060715,7.054464468153263,5.846269238558765,6.938357887689854,8.28727244997213,5.455457573404193,4.645720217408074,6.625026404126898,6.515577509464427,5.401422976120759,5.625527014522024,7.259789751315429,6.143953789714344,9.623178066391526,9.906981491070413,11.01663512563692,9.304744758366915,8.48046027365186,10.206241946299759,8.71234570318189,8.116369674070395,9.162130500514404,8.382625101784205,8.692644327103457,9.984141446129145,8.134315390846453,9.2573641906111,7.68126845093402,8.445181628849914,7.752683538523209,9.014149522061265,8.248754652624713,9.136943522831405,6.420499266105877,5.3438157141055385,5.659134049736754,6.28095434751796,4.958868339834682,4.422889636980848,5.790307950334442,6.731807269571943,6.935400194526133,6.032631963510774,5.767506779759991,6.703797183424267,5.9194373731151915,6.202896110925124,6.525651308441985,6.521123057772327,5.798734000481172,5.126005269451425,8.391682446738999,7.921915018194657
g260,5.172894636494123,7.667211029511474,5.81828893112453,5.470549709864168,4.58225010831183,6.636317970606135,7.463668586044619,6.289063045448506,6.422432355863645,5.2885409091621245,6.482742139382888,5.258600473951005,5.947861647792063,5.249247119858466,7.348100187784855,5.188444576279017,7.875216671504564,6.653888968560275,6.190919961477026,5.798316554418452,3.7555354236123284,5.391047384619828,5.540963502897754,6.734599035878275,7.491674944682238,6.270578830909928,6.032674970918853,6.038460371185396,6.441499555226158,3.379364395282076,6.153173524526636,5.103349902443749,4.7345513655139655,5.201103281760325,6.385729316937934,5.352053470135365,6.483046488257909,5.432140367671417,8.15418669648529,4.937525117453114,6.551671447202702,6.024814245093614,7.452852296807513,5.946207085371351,6.966600564130078,6.541131419383079,6.235400599367294,6.075405330284831,4.670207101595582,4.63450516569435,6.028769406678311,5.5330204184542735,6.488288539231886,5.6665513247554475,5.748822765066088,6.240560696397527,5.346886023240386,7.097868634580388,6.798566272715173,5.188336016814839
g261,5.809861682226475,7.208299141135986,7.126183241801034,5.460201991429196,7.790510802461369,5.85325781557526,6.1381469514093165,5.978183550318613,6.186255697439871,6.435309592296311,5.35926100550946,5.448773085856155,6.606162874676517,6.964051535140698,6.90909234297816,5.254335336901399,7.660386308238065,6.439045287283286,5.4096614351153285,5.13700448370041,7.244746573907515,8.897868029599952,7.0316618207242225,5.303418070976887,5.980713789443168,5.342714656924285,3.9647002562304943,5.584917853259334,4.648270949338664,6.6874763946718865,5.858440546707495,6.309925806165773,6.510896887734427,5.964305676255086,6.878761427757745,5.402035789420399,5.357977455564363,5.700779291577041,6.088197610288097,7.112765991618648,7.307600689149123,5.354698216421131,5.195490224244343,5.367937839144501,6.8940921578864955,5.847789299963848,6.07044806428286,4.126267180812928,6.749458479166832,3.7712076019462417,4.636466680621587,4.628993422017966,5.849856587406966,4.3578902175820975,6.404640313376189,6.341631471319977,6.749131178049145,5.90173574255282,5.702679205520483,6.496134523986715
g262,7.732390125861798,8.975738266425829,9.206296470398577,9.037408254871373,9.260837134851844,8.643363575249088,8.912348013918425,7.801849899629584,9.90346380879776,8.423610504914896,8.597112367739678,8.742963150623163,8.342233762131915,9.948406651616502,11.530749074368137,8.90037791017292,9.165596124643937,12.032483745089557,8.389430968599603,8.304129984536658,7.315708157192674,5.728584666742229,4.56633123100135,5.989027386819273,4.705976083938822,6.005160497480476,6.415119289777297,5.856066844030408,4.755047075131874,5.892902248492524,5.622249181735269,4.827128004646973,7.196496491341048,5.619431613798708,3.5443420759381303,6.952687853574507,7.948557442669925,4.934482479939623,6.213153060448813,5.533192532184714,8.777434658444484,5.651436187404046,5.693569872622121,3.949689657311747,6.028300874589615,5.60272662230966,6.172997131017344,6.6092925261124105,5.3081837163338,6.178066224416323,8.41696483049282,6.10007915308229,6.591374206590279,4.846024488885667,5.330292657133954,4.15901781004446,4.411064182706971,5.347726950085153,6.998893982912961,5.93114130931868
g263,4.137675818114832,6.2191603957402,6.089007789236662,3.549827605989825,7.274389537225997,7.007475972005716,5.684756564246032,7.202583758519136,4.813808598859449,5.809557145681327,5.562714482308313,6.658480156476541,7.719837746834949,6.817069594323233,6.310248813126728,7.8756547167867454,4.890382237606501,6.199192518218985,7.42537254470551,4.556722110908589,8.759072896983904,8.903204513305623,10.725534702003783,7.727283940778484,9.22402395305036,8.35260211816347,9.712935791752189,10.870522224291566,9.761233349279546,8.424676567335007,7.925886490045636,8.301211230812065,11.928595378357032,6.748821812593249,9.271871990140097,10.522825259685641,9.03624148981588,7.9163053650866395,8.964424254961408,9.246673121155817,5.917218393064973,7.093053187911321,4.4113100545565835,4.225315735320202,5.437770914082177,5.940662250745209,6.055625143421342,7.147689348750113,6.008084152466415,3.402416310403474,5.322766230652752,3.5099538278256412,6.446893843558014,6.942485797571917,5.3846239581610025,6.135759547451235,6.658512030988279,6.8719129079875865,7.718806385970833,5.15643710978364
g264,9.102626985740695,8.416276040499811,10.338789416967424,9.800707628075852,8.100715747674283,9.340441567944307,10.50941967464937,8.237931170909036,10.751782915212411,8.863848325578948,11.572400378256816,11.52854340961325,8.777497615998428,9.295516870825942,8.510902481417912,9.356539498901093,8.183442066145037,8.341611177528826,9.475322738721626,10.101274702279566,6.64456691359901,4.219338614067656,3.9840991016352314,7.358539871185277,6.557200272655787,5.554468922638275,7.263689526495772,4.910599144205094,5.389816333481256,6.1052488825630356,6.485998520935334,7.483774533357182,5.370432305490916,6.287759977975091,8.275025416780908,7.295480145306102,5.845301210038644,5.8351443145406545,7.22115236370392,6.998734388350986,6.871094964726835,5.88880122222062,7.290298906075236,4.584528203569446,6.176921761914021,5.721629488469223,6.371638504720165,6.242102004698337,7.545660035363743,4.307346690464725,5.2268246695438005,7.954357005718734,6.083085004515418,5.960894102006752,4.8566570094426025,6.647854617125251,6.198147848488831,6.381517389539976,7.334544455612351,5.377938264949827
g265,5.383380166080114,4.872313022862355,5.674297035931389,6.139321661378175,6.364329043371901,5.639433036828928,7.421425654173987,5.624221050985531,3.495820331515643,6.376597967857453,6.27697897931396,5.926631749867166,6.517300771490794,4.227241817735779,4.637636462446901,4.180452377874884,7.170817346112243,5.938496502482854,4.728174778964593,6.593443452821561,5.3355995488453285,5.722496541053953,7.151794997752602,7.186264036363543,4.261097501988291,6.317097934523074,5.808962592522888,5.007768290927864,6.159283375088608,4.124043870817881,6.782990913594764,6.554279018894468,7.774433288006997,5.821997602916813,5.16027941516645,4.410207983399596,3.385996418456222,6.968122085480391,4.836759558599695,7.224559692710313,5.4241681032496905,3.782658494928266,4.648373901265809,5.545003110978557,5.2162211935914895,6.910887503058925,5.935218813863669,4.61044911615631,6.586071893189474,5.57362383018278,6.627461809121256,7.617621653282451,6.389329567743777,5.8535346299338595,6.504165080321593,7.186410196847358,6.913343612789366,6.843643236912853,3.5032170896046315,4.877499054012936
g266,6.824575047974901,6.2678066364714615,6.299179949817399,5.3962706759726045,7.72167173506024,6.395522848261392,7.279146555301419,4.121289312109408,6.139096098115929,4.768669405529575,6.83352791520766,7.0848727596937175,7.180539552128403,5.993318005233294,6.225551379941213,5.744119786134126,4.501665447221004,5.268678381643602,8.034350037832008,7.424496007021874,4.047026294355136,6.701474408346675,4.873571552519904,6.194122656486059,6.019576392287685,6.0994717873991195,4.747344723847736,4.246582652457867,6.9338807223388415,7.224471211362637,7.085253028052809,5.96415893510352,8.424403277247094,6.422097356340094,7.436775792437196,3.364548243718132,5.822877598121474,5.78814066071982,5.178690101232311,4.667330770346339,8.965632128590231,10.72442884067003,8.3786367806583,7.786970176718746,9.343591130798568,8.136715542683636,8.774781073644087,9.808270438108025,8.054226109941002,8.047434069465295,7.369163337238365,7.467781487119654,7.902956921905449,8.426057895127563,8.63046625627241,8.594208761635555,9.110121432951495,9.46294262950281,9.105103428230183,9.480451287340824
g267,5.70778947539439,5.492190254803928,4.447848131827187,5.436447409387576,6.8262969899727235,6.41521982040385,7.045440310090214,6.153990777199258,6.040323978058277,5.0124913922524605,6.294405186600326,6.06408482162711,4.816197314018145,6.238020721921324,7.104847569406883,5.917303199827209,7.313794988789897,5.569972577121129,5.290495260071424,6.474022427518589,5.149410861911131,5.994813687119951,5.396753764608929,5.338641489557676,6.407325269052272,4.840216686017016,5.47881357220714,5.1889977013734825,4.956957557971463,4.291946982245263,5.413029176623123,5.595416692580083,6.792564232443566,6.197471625674484,7.437932065121088,6.2615464998698895,4.732768896395837,7.204616818632608,6.255082223827069,5.536196667064309,6.473508464953492,5.119221677553535,6.282191325922484,7.237656965677438,6.9369516010671495,6.95693401304349,6.364893295302144,6.157871954601926,3.5618378280216896,4.429511344088642,6.332054238892693,5.599769079145988,5.993212963700081,4.841965593918014,6.578265570809215,5.947102240101944,5.330373299403791,8.666141615930686,6.288086733072032,5.089196607116017
g268,8.699848447888979,5.788532878357367,5.703634030112658,6.87403430344591,7.024925330929597,5.240054480801549,5.9590452342110485,5.400834119466522,5.519088332977783,5.577514516557009,5.900803079413138,5.778598003827527,6.325730646768668,4.168015360945025,6.640600457846222,6.666723652412101,5.458439972932601,5.4728077399727475,5.6868518557843215,4.983100875420554,6.006774643444867,7.901186212378526,8.212663068258877,6.770584763720359,6.598344549776089,3.733605783883961,5.659418278624584,5.786593361220151,7.019171598972793,4.422577358126316,7.145847902974574,7.75659039425663,6.336196537247701,5.647286369041017,5.997202065860661,6.483692385352139,7.009526211022626,5.914304265406646,5.356735841896547,6.13201893952431,5.393672655238455,6.428418484588379,4.368303084062131,6.152315650235662,7.739969722421513,6.632315207244623,6.108057576461701,5.047296997248447,5.1686767812638825,6.351039513354779,7.698066867626785,5.906652423325736,5.302197275149515,6.1775846205802765,5.7963426573085375,7.475155758858464,6.060554581757679,7.06398894092911,5.026285390727888,7.167670528551494
g269,5.019249821174487,4.808002050619276,7.021004589089065,5.230245602419344,5.530296870845584,6.505518777087925,6.759882454622094,5.7890681861603275,6.102161808889079,6.307364134241458,5.88936494757696,5.461693679391731,4.758537128328401,5.21062999522827,5.783947055864802,7.701120303349816,6.396893138312562,6.383714586707715,4.049699271700574,5.366118706735232,5.6655804424218585,7.572097852020887,4.321591953816672,6.4265754076261175,5.343483773279876,4.941470292155731,6.291876721072971,6.725900279783504,6.8752564817595125,5.282907284188885,4.63979987725123,9.234902582284178,5.826419513191197,5.913113114775979,6.114767612650709,6.182010177144821,7.491731763536114,5.3031424302708094,6.248694737050681,6.464402166284999,8.937733267524145,8.315838583372258,9.131484542810611,9.126544734312308,7.999979642562238,7.230621177027607,8.477756504455227,8.417103090003437,8.632371009644856,7.62426043052736,8.544744202009493,8.2352281070174,10.478993735764604,8.98609198685374,8.795461404148782,8.014193557511232,9.61119785497234,8.686249825935157,8.18573148611462,7.2824832141481375
g270,7.463190557825555,5.0462134271593975,6.790148983052298,5.676843515258249,6.870451216313746,5.291270552261507,7.981517727394996,5.214816304156937,6.049886590121974,6.104817258791889,5.020680822119135,6.256970556789305,6.022290893617949,7.457429605818994,5.808223225947875,4.389788310382794,7.3767077281202456,5.976694540793315,7.026554776233928,6.338099217424584,6.13922971355784,4.656578570726696,5.8407902471165105,6.018507155448752,6.2382243381270595,6.621504429818422,6.944366873280769,6.139093944073227,7.0408696714438435,4.9996970650603085,6.331642290909741,6.3959593309919685,6.5178548434873615,5.5560502049579465,7.056541010916024,6.36266149028543,5.351512736308527,4.955498071615771,6.802996515944803,4.931584495591579,8.078642775406738,5.127193116331843,5.7384073675402645,5.025773192435604,4.339219361190082,6.482499118509021,5.97681929027885,7.113245320215627,3.5485295885628783,6.980922908386732,6.633706479774363,6.065725358188858,6.540792638883232,5.6518516658858236,4.249258959480594,5.838106283250976,5.494778387945212,6.468695307929366,4.983320930591723,6.008373221042231
g271,6.675856983331483,6.294023016002492,3.93956107564605,6.420648871234156,5.841796831786538,5.843606574083874,5.662397938056489,5.656021473190329,7.5891637766959725,4.80279999699545,7.348653538354573,8.806008024183564,5.246659191173376,3.7405563467429586,7.53387349813641,5.490570689517785,4.8440626441302985,5.844772806579808,6.573729999334686,6.459790208333963,9.814773631601645,9.244260921165289,9.198965544609356,9.216987088575708,9.131988321389136,9.39530176502515,8.539083736092474,7.413579326114412,8.205500386895704,7.841096259747355,10.004996709190143,9.309401287563233,8.088075837983922,8.695351343478812,8.002518467360526,8.004702919025826,9.220327468300555,8.450958233487196,9.50140479197205,10.144601152870553,5.882705461752527,7.548165975958925,5.404394061998492,4.755235166345999,4.890955557451684,6.836232709062022,7.934264358231536,4.861166943354624,5.911034870720778,6.774904236879664,6.642866308685486,5.612471062872579,6.118662549341772,5.1029844696358,5.6110318421072165,6.2066448934755,5.390552942101631,6.106461935502948,4.95254404005048,5.130695603467661
g272,9.40174393158178,9.390363715280882,8.661622822719243,9.725771855005759,9.612174078495723,9.719695630744582,8.45145903634777,9.146553836274673,11.31729833670071,8.048512505203464,9.47352381159074,8.274900969951299,9.385418831188424,9.37263275648386,10.288685976905153,8.800416552379083,8.008762275724845,8.330613104059106,8.800283988745145,11.342695620368369,4.504172981804396,6.636741848722843,6.285465207756813,4.586190280860929,5.515841878384007,4.8183074332172104,6.586424749600237,6.477650566427847,6.044521146253615,5.225452288828924,6.608198505197346,5.295056284518211,6.488053533350927,4.7916046356053,7.023104781245665,5.316785246831557,7.086295085533934,3.6812299850635934,6.044611401867205,4.176919182378946,5.843077446683658,7.277812821441671,5.344030350890268,5.152803759265522,5.416381106698879,6.482238094044023,2.747792551892394,6.576676959950029,4.329333282725232,4.524872355445742,7.933349038615664,6.9768922512356815,5.359220121709602,5.740899634867569,7.509687021349784,6.591951484996989,6.970446497163754,5.406109656793544,5.666244310159511,7.559458707962577
