ID,sp,long,lat,No. cat,Code,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
20,lecucodon ,-102.36,27.28,L56708am,1,0.00510268,0.000633153,-0.0104814,0.00501673,0.00599297,-0.00313678,0.00214377,0.00531345,-0.007335,-0.00916763,0.0495696,-0.0016741,-0.00245186,0.0185726,0.000390835,0.00268653,0.00124531,0.00586804,-0.00283528,0.00175036,0.000797701,0.001226,0.00458841,-0.000834731,-0.00165315,-0.00273444,0.00693345,0.00761318,0.00335011,-0.00110894,0.00404134,0.00821186,-0.00595894,-0.00683116,-0.0111454,0.000673546,0.00128403,-0.00196454,0.0242677,0.00265895,-0.00344226,0.0111959,-0.00252159,-0.00630271,0.00729419,-0.0289217,0.010885,-0.0314053,0.017022,0.0051062,0.0186924,0.0154425,-0.0154195,-0.0140501,-0.040291,-0.019813,0.000296857,-0.00421544,-0.000319793,-0.00140377,-0.00551915,-0.00926364,-0.00232768,-0.00352924,-0.000646465,0.00586136,0.00109348,0.00023487,-0.00849416,0.0019347,0.00479309,-0.0196025,0.0106341,0.00275093,0.01251,0.00132519,19.8,14.6,4.9,546.7,33.4,4.1,29.3,25.3,14,26.1,12.2,283,53,5,62,128,23,111,30
21,lecucodon ,-99.9,24.72,L56896am,1,-0.00663016,-0.00205698,-0.00503676,-0.00655361,0.0112282,-0.012076,-0.00365235,0.00143506,-0.00218709,-0.00159777,0.019469,0.00280196,-0.0267408,0.00503653,0.00237244,0.00168928,-0.00523314,-0.00476973,0.00635269,-0.00144963,0.000367484,-0.00199346,0.00241322,-0.00377393,0.00496828,-3.30E-05,0.00677281,0.00278126,-0.00709667,0.000923527,0.0106968,-0.000497035,6.05E-05,-0.00101203,-0.012661,-0.00349978,-0.0118854,0.00266053,0.0285794,-0.000209047,-0.000511781,0.00684473,-0.00817281,-0.00672711,0.00529995,0.00261002,0.000648954,0.00432163,0.0089704,0.010629,0.0169978,0.020321,0.0267496,-0.0129562,0.00342479,-0.027274,-0.000341606,-0.00202529,-0.0016434,-0.00227499,-0.00115115,-0.0042385,0.000138649,0.00336073,-0.00549654,0.00112241,-0.00593739,0.000247135,0.00439441,-0.00772002,-0.00179563,-0.0030674,0.00545488,-0.0102032,0.00901748,0.0110956,18.1,15.2,6.5,261.9,29,5.7,23.3,20.5,15.2,21.1,14.5,612,120,15,68,279,49,251,51
22,lecucodon ,-99.75,23.57,L56931am,1,0.0141382,-0.000443699,-0.00264833,-0.00883715,-0.00823735,0.0104502,0.00496827,-0.00964983,-0.013285,-0.0120426,0.00398793,0.0054104,-0.00795632,0.00498899,-0.00534537,-0.00182171,-0.0016187,-0.00463469,0.00575681,-0.000169248,0.00330598,-0.00177382,-0.000598485,-0.00186794,-0.00100721,-0.00112202,-0.00551564,0.00226323,-0.00223868,0.00426212,0.00261085,0.000573005,0.00477702,-0.00191978,0.0104216,0.00240602,-0.00423061,-0.00587689,0.0155584,0.00816072,-0.0134636,0.00325088,0.00589717,0.00105512,-0.0143279,-0.00118889,-0.0136734,0.00737653,-0.00553866,0.0116057,-0.00463584,-0.013742,-0.00562958,0.0123415,0.0089961,-0.0154741,-0.0005032,-0.00211252,-0.000849498,-0.00387159,-0.000526425,-0.00309432,0.00202125,0.0030601,-0.000855034,-0.00427745,0.00147931,0.00110113,0.00179175,0.00046647,0.0002286,0.00241156,-0.00073526,0.00109869,0.000701924,0.00447288,17.3,15.6,6.4,293.7,28.8,4.5,24.3,20.4,13.4,20.4,13,485,77,12,59,208,52,208,52
23,lecucodon ,-101.42,24.61,L58609af,1,0.00193119,-0.00594015,-0.00376619,0.00172071,0.00276981,0.0140594,0.00922415,0.00125728,0.00561379,0.000270029,0.0278484,0.0105338,-0.00814458,-0.00131264,-0.00924774,-0.00232846,0.0133649,0.000979928,0.00716819,0.00155442,0.0114131,-0.00272328,0.00624286,-0.00639885,-0.000898557,-0.00294089,0.00995446,0.00321944,-0.0067999,-0.00230679,0.0104272,0.00440793,-0.0108493,0.00722291,0.0109278,0.00422761,-0.00455477,0.00089619,0.0140675,0.00411141,-0.00193505,0.00551221,-0.00490623,0.00259596,-0.00436467,-0.00593748,-0.00195857,-0.0292321,0.00770126,0.00517897,0.0105751,0.0171781,-0.0227557,-0.00142382,-0.0477836,-0.0142571,0.000499064,0.000163254,0.000255635,0.00272683,-0.00364545,-0.00928403,-0.00190841,-0.00202174,0.00168529,0.000602282,0.000543234,-0.00259729,-0.00292063,0.000442885,-0.00133999,-0.0198229,0.00872799,0.00556289,0.0101857,0.00839865,15.8,18.3,6.8,315.7,28.9,2.2,26.7,18.6,14.1,19.2,11.2,460,69,17,45,185,58,156,68
24,lecucodon ,-101.49,24.13,L58616af,1,-0.00581684,-0.00841105,-0.000866414,0.00457248,0.00747169,-0.00894006,0.00874871,0.0100944,-0.0099395,-0.00661574,0.0371829,-0.00669285,-0.000724779,0.0174615,0.00874469,-0.000445203,-0.000373724,-0.00187934,-0.0020253,0.00222711,-0.00453608,0.00357212,0.00334238,-0.00471107,-0.00190315,-0.0003893,0.00783869,0.00378447,-0.00562868,0.00217247,0.0130445,0.00824107,0.000761609,-0.000673399,0.0115248,-0.0056631,-0.00367516,-0.00161609,0.0103137,0.0104098,-0.00260955,0.0130592,-0.00406715,0.0108096,-0.000480072,-0.0272747,0.00498141,-0.0343416,0.00267078,0.00275265,0.00951153,0.018261,0.00245715,-0.0169094,-0.0218032,-0.0233165,-5.79E-05,-0.0025998,-0.000745246,-0.00283202,-0.00543932,-0.00261875,-0.000833493,0.000619329,0.00302707,0.00133794,0.010006,-0.00742216,-0.00773649,0.00230442,-0.00313781,-0.00857427,0.0155957,-0.00628393,0.0133637,0.00303446,18.1,18.8,6.6,348.7,32,3.8,28.2,21.3,14.3,22,13.2,321,61,5,65,159,27,138,39
25,lecucodon ,-101.49,24.13,l58617af,1,-0.000669062,-0.00264978,-0.00435971,0.00729774,0.00494588,-0.0101931,-0.00411892,0.00965736,0.0136212,-0.00341154,0.0279861,-0.00689356,-0.0281346,0.0193828,-0.00309083,0.000531463,0.00557863,-0.00263908,0.000783498,0.00198826,0.00390439,0.000977127,0.00432152,-0.00158619,-0.00186162,-0.00173901,0.00346936,0.00292892,-0.0122049,0.00160786,0.00497757,0.00390202,-0.00233886,0.000653897,0.0116986,-0.00126232,-0.00018649,-0.00194544,0.0120899,0.00260096,0.00575824,0.0137901,-0.0123947,-9.58E-05,-0.00145344,0.00639687,-0.00123098,0.00379712,0.0094098,0.00531231,0.00957294,0.0193314,-0.0102463,0.00125363,-0.000851568,-0.0262472,-0.000139948,-0.000802529,-0.00105893,-0.00047025,0.00154704,-0.00230872,5.72E-05,3.42E-05,-0.00356372,0.000825239,0.00190072,-0.00453522,0.00336859,-0.00033004,-0.00505885,-0.0101586,0.0179509,-0.0135313,0.0168369,0.0122782,18.1,18.8,6.6,348.7,32,3.8,28.2,21.3,14.3,22,13.2,321,61,5,65,159,27,138,39
26,lecucodon ,-101.71,23.74,L58622af,1,-0.00859852,-0.00666536,-0.00134404,0.00387721,0.00255745,-0.00978109,-0.016102,0.00346252,-0.0165728,-0.00179925,0.0205875,0.00116783,-0.000956886,0.022419,-0.0104465,-0.00153559,-0.00618644,0.00382874,0.0126239,-0.00267456,0.00338297,0.00263534,-0.00265855,0.00335513,5.83E-05,0.000292769,0.00258673,0.00388939,-0.00778589,-0.00550293,0.00344366,-9.98E-05,0.0034051,0.00195765,0.00150848,0.00274545,-0.0114988,-0.000236888,0.00944751,-0.0022867,-0.00495597,0.0175084,-0.00430826,0.00285646,0.00755871,-0.022893,0.013209,-0.0202226,0.00608222,-0.00115597,0.0214208,0.0305824,0.00562192,-0.0604381,-0.0500422,0.000578556,0.000300287,-1.70E-05,-0.000149133,-0.000852228,-0.00530473,-0.0162166,-0.0022676,-0.00226663,-0.00804021,-0.00281934,-0.017622,0.00343628,0.00100572,-0.00215498,0.00524264,-0.00114679,-0.00541613,-0.00137696,0.0152965,0.00850766,16.9,18.6,6.8,295.5,30.1,3.1,27,19.4,16,20.3,12.9,347,68,4,70,173,20,164,42
27,lecucodon ,-101.71,23.74,L58623am,1,-0.00343618,0.00208979,0.00061457,0.00349365,0.00467968,0.0107104,0.00459293,-0.00846923,0.0112896,-0.00484419,0.0524329,0.00172661,-0.0187584,0.0114756,0.0055117,-0.00208977,0.00550192,-0.00330421,-0.00409352,0.0045425,0.0110258,-0.0024289,0.0101833,-0.000174402,-0.00505661,0.00156414,0.0147198,-0.00118344,-0.00542637,0.00291219,0.00104867,0.00115136,-0.0111251,-0.00146949,0.0169033,0.00246378,0.00661712,-0.00239677,-0.00295349,-0.000116976,0.000854777,0.0208109,-0.00853138,0.00136427,0.00956303,0.0173883,0.0123759,0.00934236,0.00984442,0.00542548,0.0155542,0.0144433,-0.0244225,-0.0182295,-0.00646014,-0.0181512,-0.000420598,0.000180236,-0.000994996,-0.00231468,0.00281381,-0.00748438,-0.00106377,0.00302661,-0.000441261,0.00501914,0.00523094,-0.00570663,-0.0023234,-0.00499765,-0.00238298,-0.0234841,0.0207217,-0.00826697,0.016098,0.00886612,16.9,18.6,6.8,295.5,30.1,3.1,27,19.4,16,20.3,12.9,347,68,4,70,173,20,164,42
28,lecucodon ,-102.35,23.29,L58627af,1,-0.0285449,-0.00349779,-0.00703128,0.00765668,-0.00343067,-0.00424166,-0.0236326,0.00625363,0.00422561,-0.00820903,0.0232929,-0.0054036,-0.00671999,0.0142234,-0.00395656,0.000234102,0.000945229,-0.00335564,0.00199092,0.0023795,-0.000724345,-0.00253779,-0.00430242,-0.00104269,-0.00333088,-0.000845537,0.00760001,0.0012386,-0.00901923,-0.000426993,-0.00297955,0.000286705,-0.00125884,0.00619306,0.0124776,0.000355867,-0.0025371,-0.00380846,0.00719788,0.00169803,-0.0119578,0.00321104,0.00804976,-0.00117031,0.00583536,0.0090972,0.0124355,0.00394753,0.000179999,0.0130464,0.0106662,0.0144936,0.0164735,-0.0212914,-0.00658844,-0.0299973,3.94E-05,-0.00163065,-0.000555214,-0.00110482,-0.00633932,-0.00972571,-0.000827456,-0.00210958,-0.00224547,-0.0014947,-0.000452917,-0.000910464,-0.00307114,0.00495723,0.00094924,-0.00531393,0.00773539,-0.00115929,0.0145348,0.00880396,17.7,19.6,6.7,319.5,31.7,2.5,29.2,20.4,16.5,21.2,13.3,402,81,4,79,222,21,144,39
29,lecucodon ,-102.35,23.29,L58628am,1,-0.0106944,-0.00487461,-0.0034177,0.00393608,-0.00392316,-0.015281,-0.0197444,0.00519449,-0.00107932,-6.06E-05,0.0161134,-0.00448736,-0.00910039,0.00577726,-0.00500614,0.00217362,0.0155137,-0.00104278,0.00527521,-0.000174848,-0.00152633,-0.00284668,0.00435415,-0.000606417,0.00290092,0.000829092,0.0111826,-0.00248982,-0.00251948,0.00251581,0.0168116,0.00168391,-0.00165753,0.00156519,0.00566591,-0.000318167,0.0051159,-0.00106832,0.00980434,0.0011728,0.0138347,0.00900034,-0.00742808,0.00486622,-0.00714974,0.00409165,-0.00217142,0.0083655,0.00500999,0.00284119,0.00957423,0.0113294,-0.012135,-0.0182807,-0.00152707,-0.00373951,-0.000121651,-0.000913058,-0.000871478,-0.00068989,0.000162134,-0.0124774,-0.000950966,0.00340681,-0.000225068,-0.00201933,0.00256265,-0.0128267,-0.00245034,-0.00288716,-0.000270633,-0.0129708,0.0114367,-0.00518,0.0123415,0.00553487,17.7,19.6,6.7,319.5,31.7,2.5,29.2,20.4,16.5,21.2,13.3,402,81,4,79,222,21,144,39
30,lecucodon ,-102.35,23.29,L58629am,1,0.0149295,-0.00138129,-0.00815519,0.00710769,0.0106813,-0.00186786,0.00841166,0.0151676,-0.00593206,0.0065618,0.0372343,-0.0130184,0.00248975,0.00660504,0.00146639,0.000605136,0.00881147,-0.00683398,-0.000823848,0.00649358,0.00200653,-0.00482882,0.00559529,0.000704692,0.00166767,5.24E-05,0.0123984,0.00229755,-0.00361182,-0.00260153,0.00781634,0.0028731,-0.00964572,0.00458559,0.00521847,-0.0017216,0.00479256,-0.0020324,0.00906473,-0.0058534,0.000966908,0.00924102,-0.00853206,0.000627686,-0.000507808,-0.0027209,-0.0096551,-0.00908884,0.00500119,0.0122785,0.00687349,0.0214079,0.00483805,-0.00430405,-0.0155155,0.00535639,-0.000455526,-0.00367717,-0.000626747,-0.00566539,-0.000285774,-0.00801925,-0.00136928,0.00240696,0.00305685,0.000704007,0.00600114,-0.00251635,-0.0060327,-0.00149579,-0.00746489,-0.0179155,0.0181568,-0.00833545,0.0211524,0.0146937,17.7,19.6,6.7,319.5,31.7,2.5,29.2,20.4,16.5,21.2,13.3,402,81,4,79,222,21,144,39
31,lecucodon ,-101.99,22.74,L58632am,1,-0.00881454,0.000860421,-0.0136303,-0.00365572,-0.00376347,0.00843199,0.00764279,-0.00376918,0.00798033,0.00264774,0.0443393,-0.00634334,-0.00464935,0.00804534,-0.000131769,0.00168828,0.00746531,-0.00215801,-0.00155262,0.00426475,0.00334828,0.000473585,0.0132414,-0.00377202,-0.00519916,-0.00418587,0.00850932,0.000235835,-0.0193925,-0.000204988,0.0176535,0.00732292,-0.0035018,-0.00502429,0.0201481,0.00186485,0.00586518,-0.00708174,0.0030927,0.0122766,0.00904685,0.0261893,-0.000708968,0.0069462,0.000265316,-0.00834885,0.00932577,-0.020932,0.00757694,0.00153066,-0.00839697,-0.00823449,0.00462252,-0.0122671,-0.0155152,-0.00799621,-0.000483029,0.00297291,-0.000873956,-0.00189305,-0.00106456,-0.000285254,-0.00122169,0.00177375,-0.000754394,0.000584584,0.00246326,1.22E-05,-0.00781257,0.0070194,-0.00124915,-0.0321877,0.0199125,-0.00966041,0.0221005,0.013653,17,18.1,6.8,270.6,30,3.5,26.5,19,16.2,20,13.2,403,82,7,74,211,27,154,44
32,lecucodon ,-103.68,27.25,L58784af,1,-0.00754021,0.0040706,-0.00714023,-0.000810131,0.00418338,0.0111967,0.0179248,-0.00747262,-0.00240024,0.000699038,0.0575896,0.00263867,-0.00778339,0.0172098,0.00899634,-0.00117926,0.000851443,0.000262534,-0.00170171,0.00319289,-0.00855034,0.0026604,0.00828013,-0.00231695,-0.00285007,-0.00245874,0.0132237,-0.00191298,-0.00630528,0.00413933,0.00593964,0.0101441,-0.011067,-0.00170404,0.0190012,-0.00163915,0.00569696,-0.00346553,0.0189579,0.00466198,-0.00589075,0.0386988,-0.00141918,0.0191936,-0.0122771,-0.0153657,0.0125873,-0.0203275,0.00389457,-0.00128363,0.00114327,-0.00368996,-0.0135463,-0.0214971,-0.0133298,0.000555959,-4.36E-05,0.00307221,0.000139939,0.000461091,-0.00336875,0.000238629,-0.00242579,-0.00315344,0.00211575,0.0102577,0.00787956,-0.00370623,-0.00200324,-0.00399955,-0.00697724,-0.0350174,0.0332687,-0.0095897,0.0247875,0.0136565,16,14.5,5.1,487.3,29.6,1.5,28.1,20.6,13.9,21.5,9.1,400,82,7,83,234,25,199,38
33,lecucodon ,-104.38,37.15,L60003af,1,-0.00660628,-0.000918391,0.01486,-0.00110181,0.00194899,0.0148441,-0.0113301,-0.00258798,-0.00456722,0.00415908,0.0177857,0.00526278,-0.0147946,-0.00394972,-0.00781554,-0.000895616,0.00670761,-0.00509842,0.00495792,0.00188327,-0.000365666,-0.0028237,0.00499878,-3.77E-05,0.000435342,-0.000169565,-0.00852524,-0.000411321,-0.000478281,0.00346434,-0.00209994,0.000395224,0.0021448,9.45E-05,0.00697803,0.00488804,0.00247378,-0.00250852,0.00717789,-0.00078042,-0.0049131,0.00408108,0.00702489,-0.00759812,0.00569937,0.00846803,0.00408563,0.00444388,0.00127781,0.0048396,0.000415802,0.0131544,-0.00715866,0.0109476,-0.00798481,-0.0238949,-0.000291249,-0.000817517,-0.00174864,-0.00188392,-0.00237991,-0.00353209,-6.94E-05,0.00299734,-0.00372083,0.0016649,0.00161018,0.00239112,-0.00352727,-0.00103359,-0.00056277,-0.00825663,0.0109674,-0.0128177,0.00993345,0.013423,9.9,16.5,4.2,782.6,29.6,-8.9,38.5,20.2,0.1,20.2,0.1,383,67,11,59,174,36,174,36
34,lecucodon ,-104.66,24.15,L63078am,1,0.000102552,-0.00146736,0.0174491,-0.00195694,-0.00806273,0.015146,-0.0065189,-0.000632277,-0.0132722,-1.61E-05,-0.00198772,0.00324655,0.00719179,-0.0123146,-0.00657436,0.00110863,0.00277386,0.0017866,0.00592282,-0.00117516,0.00655429,-0.00131501,-0.00357681,-0.00689096,0.00225446,-0.000589542,0.00765816,0.00179435,0.00125632,-0.00117481,-0.00186589,-0.0010152,-0.00216798,0.000439014,0.00395772,-0.000692583,0.00574547,0.00384608,-0.00309593,0.00607464,-0.00826719,-0.0123462,0.0187331,-0.00127666,-0.0128229,-0.0175076,0.0115404,-0.0118362,0.00560831,0.00563866,0.0241766,0.00391451,-0.00733102,-0.00939922,-0.0372277,0.00590252,7.58E-05,0.000966298,2.77E-05,-0.000973612,-0.000824398,0.000303793,-0.00111728,0.00217958,-0.00305304,-0.00719626,-0.00676852,0.000881253,-0.00320965,0.0149064,0.00523062,0.00912392,-0.012678,0.00234118,-0.00442137,0.00514247,17.3,15.1,5.8,358.6,29.9,4.1,25.8,20.3,15.7,21.4,12.3,551,146,5,108,375,18,203,36
35,lecucodon ,-99.89,33.98,L67227am,1,-0.00803234,-0.00227001,-0.00603438,-0.00110805,-0.00605827,0.00946907,0.000516183,-0.00580199,0.00451207,-0.00085773,0.0187695,0.00485156,-0.0069476,0.00451765,-0.00660904,0.00124852,-0.00292136,0.00310071,0.0064293,-0.000790806,0.00234355,-9.49E-05,0.00201456,0.00541686,-0.000690466,-0.00284875,-0.00212081,0.00822803,-0.0050887,0.00164653,-0.00550336,0.00370544,0.0081591,-0.00710956,0.0161186,0.00181776,-0.00857554,-0.00115867,0.018362,0.00704772,-0.00679995,0.00957515,-0.0106295,0.0002679,0.00596302,-0.016867,-0.000524763,-0.0221161,-0.00412819,-0.00800533,-0.0027446,0.029035,0.00867463,-0.00364899,-0.0330363,0.0146311,-0.000151066,0.00225776,-5.37E-05,0.00022316,-0.00599608,0.0105954,0.00111478,-0.0035083,0.00193332,0.00172665,0.00880486,0.000454878,0.000366946,0.00412458,-0.00508131,-0.00181925,0.0112635,-0.00563237,0.00364593,0.00825725,16.7,15,3.8,859.9,36.1,-3.3,39.4,25.5,5.3,27.6,5.3,613,91,21,45,221,71,190,71
36,lecucodon ,-105.51,34.95,L72371af,1,-0.0125134,-0.00287668,-0.0146371,0.00973716,-0.00323516,-0.0166133,0.00632878,0.0181843,0.00143564,0.0034438,0.012467,-0.0133158,-0.0323581,0.00531204,-0.00120131,7.32E-05,0.00185055,-0.00308074,0.00574298,4.76E-05,0.000190822,0.00100972,-0.00353107,0.00097462,0.00417589,-0.00423282,-0.00185053,0.00303649,-0.000150546,-0.000263383,0.00267895,-0.000680157,0.00480135,0.00131003,-0.0169277,-0.00132792,-0.0151683,-0.00564162,0.0170922,0.00843813,-0.0107729,-0.000955348,-0.00228091,0.00551336,0.00234433,-0.0261429,0.00868352,-0.0296998,0.0166332,0.00774027,0.0192816,0.0129282,0.0122495,-0.0143928,-0.0231148,-0.00274892,3.36E-05,-0.00237715,-0.0015789,0.000185497,0.000482902,-0.00467514,-0.001238,0.00280956,-0.0096729,0.00387768,-0.0126371,0.00453857,0.0047513,-0.00305859,0.00249875,-0.00207206,-0.000377559,-0.00696159,0.00576308,0.0130686,9.7,17.5,4.5,759.2,29.8,-8.8,38.6,18.7,1.5,19.6,-0.1,354,76,12,69,184,40,175,42
37,lecucodon ,-104.17,29.22,L82797af,1,0.0110286,0.000587583,-0.00911145,0.000279543,-0.00783529,0.0158364,0.0126234,-0.00398087,-0.0161119,0.0113669,0.0103311,-0.00527975,-0.0101821,-0.00119246,-0.00373302,-0.00155882,0.0100856,-0.00100944,0.00347968,0.00164804,-0.00497474,-0.00130943,0.00635875,-0.00296151,0.004923,-0.00102916,0.0056326,0.00540744,0.00624997,-0.00288572,0.00854839,0.00288324,-0.000506715,-0.00472543,4.33E-05,0.00150072,-0.0158394,0.00372463,0.0128611,0.00470054,-0.00904152,0.0105444,0.00369609,-0.00063576,0.00717583,-0.0313197,0.00268477,-0.0294248,0.0175579,0.00658418,0.0107255,0.0210291,0.00107947,-0.0319108,-0.0327774,-0.0120994,0.000314818,-0.000662235,0.00013633,-0.0010222,1.08E-05,-0.00620646,-0.00356835,-0.00133228,-0.00264288,0.00424615,-0.00574083,-0.00834938,-0.00410411,0.00301034,0.00190522,-0.0108172,0.00630869,-0.00226819,0.0135517,0.00222129,18.7,16,4.7,646.8,34.7,0.8,33.9,25.3,11.4,26.4,9.9,314,64,6,84,186,21,166,24
38,lecucodon ,-106.52,31.83,L84870af,1,-0.00804736,0.00119869,-0.0113838,0.00297703,-0.00777885,-0.0157077,0.01783,0.00683385,0.00606264,0.00319767,0.025469,0.000533251,-0.0155296,0.00485877,-0.00481629,-0.00438411,0.0046532,0.00310388,0.00354907,-0.00241943,-0.0143812,0.0036043,-0.00610255,-0.000659629,0.00388634,0.00445924,0.000946818,-0.00108247,0.0062392,0.00264894,0.00478802,0.00521218,-0.000357437,0.00318,-0.0010121,0.000134511,-0.00593274,0.00596408,0.0113433,-0.00281278,-0.00238781,-0.00434573,0.00197127,-0.00618193,-0.00300544,-0.00153266,-0.00669817,-0.00962853,0.0067308,0.0144452,0.0121741,-0.00948889,0.00785921,-0.00205809,0.0102659,-0.00206622,3.55E-05,-0.00015187,-0.00010916,-0.000828789,-0.00123689,-0.0057527,-0.00122068,-0.00337466,-0.00157269,0.00301885,0.00083665,-0.00781383,0.00220872,0.00126396,-0.00518916,-0.00832436,0.01489,-0.00898664,0.011591,0.0080043,17.1,16.4,4.4,758.3,35.2,-1.3,36.5,25.7,16.9,26.8,7.4,221,44,4,72,122,17,104,35
39,lecucodon ,-104.75,31.97,L84874af,1,-0.00722089,-0.00590854,-0.00648656,0.00181676,0.00407227,-0.00815302,-0.00774045,-0.000270152,0.0188181,-0.00654409,0.0143168,0.00231811,-0.0116747,0.0207156,0.00227139,0.00108278,-0.00382813,0.00172551,-0.00252419,-0.00191481,-0.00556612,-0.000724798,-0.00496734,0.00349665,0.00655868,-0.00055942,-0.00655747,-0.00375434,-0.00130968,-0.000957327,-8.80E-05,-0.00571385,0.00716742,0.0056336,0.011674,-0.000918902,0.00653269,-0.000527411,-0.0100452,-0.0104282,-0.000459968,0.0120935,-0.000777781,0.00803774,-0.0170355,0.00147397,-0.00680621,0.00937999,0.00384444,-5.39E-06,-0.00282075,0.0206226,-0.0130322,0.00639714,-0.00898453,0.0230429,-0.00030071,-0.00293683,-0.00102485,-0.00190318,0.00449273,-0.000356469,0.000507569,0.00573622,0.00110761,-0.00581036,0.00712996,-0.00681852,-0.00623504,0.00636284,0.000461636,3.70E-05,0.00285324,-0.00716498,0.00162733,-0.000985522,13.8,14.9,4.5,651.7,30,-2.7,32.7,22.1,9.6,22.1,5.3,216,43,3,82,116,11,116,17
40,lecucodon ,-99.8,22.9,L88981am,1,0.0248674,-0.00902667,0.00224163,-0.0119517,0.00222949,0.02531,0.0244873,0.00216618,-0.00435651,-0.00188608,0.0507445,0.00159278,-0.0141316,0.0117751,-0.00212373,-0.000235251,0.0056746,-0.00745751,-0.00373053,0.00127431,0.00342787,-0.000154623,0.00147991,-0.0121903,-0.00304867,-0.000465083,0.00409627,-0.00218027,0.00388047,6.36E-05,-0.00366401,0.000929318,-0.00964113,0.000500767,0.0210518,0.00212207,0.0095969,-0.00594554,0.00892399,0.00219848,-0.00995834,0.0175744,-0.00756519,0.0105585,-0.00542556,-0.0130144,-0.00358608,-0.0104271,0.0149988,0.00253078,-0.00286818,-0.000590116,-0.0116037,0.0173432,-0.0135386,-0.00617118,0.00022021,-0.00193037,-0.00065223,0.000663727,-0.00111976,-0.00263532,-0.00179171,-0.000922259,0.00124529,0.00832977,0.00924705,-0.00191814,-0.00376338,-0.00463017,-0.00639364,-0.0224954,0.027987,-0.0127799,0.0209417,0.00690612,21.3,14.8,5.8,349.3,32.8,7.5,25.3,24,17.7,24.8,16.3,477,90,9,74,241,35,209,38
41,lecucodon ,-104.98,36.52,l95544am,1,-0.00570497,-0.00456144,0.0106918,-0.00436555,-0.000546233,0.000217743,-0.000595469,-0.00296369,0.017347,0.00733273,-0.00644541,0.00509701,0.00194222,0.0101698,0.00180969,0.000205389,0.000660599,-0.00111897,-0.00122155,-0.00220424,-0.00404784,-0.00207082,0.0109959,0.00298773,3.30E-05,-0.000455604,-0.00221113,0.00292376,-0.00990433,-0.00186556,0.00453772,-0.00658012,0.00460765,-0.00115231,0.00372172,0.00170189,0.0103424,-0.00584106,-0.00974112,0.000281946,0.00950363,0.00728628,-0.00784024,0.00797766,-0.0128005,0.00449603,0.00173394,-0.0100844,0.0107781,0.00586231,-0.00270751,-0.00176269,-0.0340943,0.0212494,0.0297523,-0.00343735,1.35E-05,0.00207928,0.000744851,-0.000960821,0.000336973,-0.00515033,-0.00105777,0.00129041,0.00530578,0.000986651,0.00554032,-0.00737549,-0.00808065,-0.00187829,0.00223021,-0.00638359,-0.000797638,0.00647289,-0.00224786,-0.00199653,7.7,18.2,4.6,750.8,27.6,-11.8,39.4,17.4,-1.9,17.4,-1.9,402,76,11,64,192,36,192,36
42,lecucodon ,-99.32,20.44,l99028af,1,-0.0138902,-0.00612562,0.0184004,-0.00491276,-0.0075956,0.0131194,0.0245863,-0.00435349,-0.00620426,0.00315843,0.0439657,0.00396562,-0.00480351,-0.00212675,-0.00109408,0.000810584,-0.00428293,-0.00613109,0.00850038,-0.00238784,-0.012343,-0.00280014,-0.00257172,-0.000826181,0.00112216,0.000610806,0.00419934,0.00311867,-0.00606822,-0.00242328,0.0133198,0.000655734,0.00903928,0.00355338,-0.00537667,0.00196656,-0.00261604,0.00222144,-0.00273826,0.00118269,-0.0071834,0.00478783,-0.00573803,-0.0025538,-0.00147281,-0.0208458,0.000604527,-0.0283718,0.00918179,-0.00594764,0.0217177,0.0269402,-0.00589425,-0.0446193,-0.0357073,-0.0124307,-0.000115753,-0.00031,-0.00120986,-0.00135184,0.0016798,-0.00455317,-0.000957397,0.00158731,-0.00548668,0.00462214,-0.00232029,-0.00382299,0.00182333,-0.000206771,-0.00089182,-0.00805559,0.0113392,-0.0107465,0.00912083,0.00633889,17,16.2,6.7,236,28.7,4.6,24.1,19.1,13.8,19.6,13.7,441,77,6,73,214,28,158,33
